PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,TotalExpenditure,Name
7417_02,Earth,False,G,TRAPPIST-1e,18.0,False,1817.0,Briam Leblanchez
7420_01,Mars,True,F,TRAPPIST-1e,24.0,False,689.0,Oraryn Georgasey
7421_01,Earth,True,G,PSO J318.5-22,16.0,False,0.0,Lison Fowlesterez
7421_02,Mars,False,F,PSO J318.5-22,22.0,False,796.0,Kenda Fowlesterez
7423_01,Mars,False,F,TRAPPIST-1e,13.0,False,1148.0,Cark Racke
7423_02,Mars,True,F,55 Cancri e,29.0,False,0.0,Laptin Racke
7424_01,Earth,False,G,TRAPPIST-1e,30.0,False,627.0,Karia Coolez
7426_01,Europa,True,C,TRAPPIST-1e,25.0,False,0.0,Azhasim Swingse
7426_02,Europa,True,C,TRAPPIST-1e,23.0,False,0.0,Menkark Swingse
7426_03,Europa,True,C,55 Cancri e,28.0,False,0.0,Antinon Mallisly
7433_01,Earth,True,G,PSO J318.5-22,37.0,False,0.0,Clard Ocherman
7434_01,Earth,False,E,TRAPPIST-1e,21.0,False,1620.0,Caseya Whitersone
7439_01,Europa,False,B,TRAPPIST-1e,54.0,False,2142.0,Alzird Pranscreer
7439_02,Europa,True,B,55 Cancri e,21.0,False,0.0,Ziba Pranscreer
7440_01,Mars,False,,TRAPPIST-1e,36.0,False,898.0,Ine Pollarkeeks
7441_01,Europa,True,B,TRAPPIST-1e,21.0,False,0.0,Phacton Glousspidy
7443_01,Earth,True,G,PSO J318.5-22,21.0,False,0.0,Bertle Woodwinez
7451_01,Mars,False,F,TRAPPIST-1e,23.0,False,2735.0,Deandy Sextones
7454_01,Earth,False,G,PSO J318.5-22,40.0,False,540.0,Alley Fersongs
7463_01,Mars,False,,TRAPPIST-1e,18.0,False,677.0,Terrie Mickersones
7465_01,Earth,False,E,TRAPPIST-1e,25.0,False,905.0,Adammy Workmanson
7466_01,Mars,False,F,TRAPPIST-1e,24.0,False,1289.0,Mass Man
7467_01,Earth,False,E,TRAPPIST-1e,37.0,False,1435.0,Asellan Geatenth
7468_01,Earth,False,E,TRAPPIST-1e,25.0,False,256.0,Arrai Unhaftimle
7469_01,Mars,False,,TRAPPIST-1e,24.0,False,775.0,Cliney Baxterson
7470_01,Earth,True,G,TRAPPIST-1e,3.0,False,0.0,Racy Conleydenan
7471_01,Earth,True,G,TRAPPIST-1e,2.0,False,0.0,
7471_02,Earth,False,G,TRAPPIST-1e,22.0,False,756.0,Allia Fryersonis
7473_01,Mars,False,F,TRAPPIST-1e,24.0,False,736.0,Juaney Mcintons
7473_02,Mars,False,F,55 Cancri e,17.0,False,895.0,Trice Mcintons
7474_01,Earth,True,G,TRAPPIST-1e,53.0,False,0.0,Doray Ricklaney
7476_01,Mars,False,F,TRAPPIST-1e,23.0,False,1029.0,Kimena Chavezalez
7480_01,Mars,False,F,55 Cancri e,29.0,False,608.0,Aleroy Jarvey
7482_01,Mars,True,F,TRAPPIST-1e,21.0,False,0.0,Oats Blie
7482_02,Mars,False,F,TRAPPIST-1e,22.0,False,2689.0,Cakers Razo
7489_01,Earth,False,G,TRAPPIST-1e,2.0,False,16.0,Benny Parrett
7489_02,Mars,False,F,TRAPPIST-1e,26.0,False,802.0,Weslie Parrett
7489_03,Earth,False,G,TRAPPIST-1e,20.0,False,0.0,Kimena Parrett
7491_01,Earth,True,G,TRAPPIST-1e,14.0,False,0.0,Bettie Duffmaney
7493_01,Mars,False,F,PSO J318.5-22,26.0,False,743.0,Ton Hurchez
7497_01,Earth,True,G,TRAPPIST-1e,23.0,False,0.0,Berty Brighttt
7511_01,Earth,False,G,TRAPPIST-1e,21.0,False,5525.0,Gabria Mcneiderson
7516_01,Mars,False,F,TRAPPIST-1e,20.0,False,716.0,Tyrona Hoopez
7519_01,Mars,False,F,TRAPPIST-1e,19.0,False,2771.0,Kell Avisnydes
7526_01,Mars,True,D,TRAPPIST-1e,29.0,False,0.0,Antinon Whifounrew
7528_01,Earth,True,G,TRAPPIST-1e,58.0,False,0.0,Herry Alldson
7528_02,Earth,True,G,55 Cancri e,13.0,False,321.0,Bonne Alldson
7528_03,Mars,False,F,TRAPPIST-1e,32.0,False,803.0,Sta Alldson
7528_04,Earth,True,G,55 Cancri e,23.0,False,0.0,Eduard Alldson
7530_01,Europa,True,B,55 Cancri e,38.0,False,0.0,Batenah Underative
7530_02,Europa,False,B,55 Cancri e,47.0,False,7933.0,Genif Underative
7530_03,Europa,False,B,TRAPPIST-1e,38.0,False,5109.0,Mirfar Underative
7530_04,Europa,False,B,55 Cancri e,47.0,False,10820.0,Polah Underative
7532_01,Earth,True,G,55 Cancri e,20.0,False,0.0,Brene Curton
7537_01,Earth,True,G,55 Cancri e,32.0,False,0.0,Glendy Bonnondry
7539_01,Europa,True,C,TRAPPIST-1e,42.0,False,0.0,Taram Stichseary
7539_02,Europa,False,C,TRAPPIST-1e,34.0,False,5278.0,Weias Stichseary
7540_01,Mars,False,F,TRAPPIST-1e,60.0,False,775.0,Joeula Blangibson
7541_01,Mars,True,F,TRAPPIST-1e,30.0,False,0.0,Bares Pephe
7541_02,Mars,True,F,TRAPPIST-1e,11.0,False,0.0,Prabon Seche
7541_03,Earth,True,E,TRAPPIST-1e,45.0,False,0.0,Pebray Pephe
7546_01,Europa,True,C,55 Cancri e,39.0,True,0.0,Sargino Airdring
7547_01,Mars,False,F,TRAPPIST-1e,19.0,False,1449.0,Lelah Blange
7548_01,Mars,False,F,TRAPPIST-1e,18.0,False,1298.0,Jerrye Mickersones
7551_01,Mars,False,F,PSO J318.5-22,34.0,False,1350.0,Idary Shawatson
7554_01,Earth,True,G,TRAPPIST-1e,26.0,False,0.0,Sall Solon
7555_01,Earth,False,E,55 Cancri e,30.0,False,2337.0,Gocock Kie
7556_01,Europa,True,C,TRAPPIST-1e,48.0,False,0.0,Edasim Mosteraked
7556_02,Europa,True,C,55 Cancri e,38.0,False,0.0,Cherrak Mosteraked
7556_03,Mars,False,,TRAPPIST-1e,33.0,False,1456.0,Cella Mosteraked
7556_04,Europa,True,C,55 Cancri e,47.0,False,0.0,Shabih Spedlinale
7557_01,Mars,False,F,TRAPPIST-1e,29.0,False,1774.0,Root Gine
7557_02,Mars,True,F,TRAPPIST-1e,8.0,False,0.0,Jacats Gine
7557_03,Mars,True,F,TRAPPIST-1e,47.0,False,0.0,Apple Gine
7558_01,Earth,False,E,TRAPPIST-1e,26.0,True,2108.0,Sters Fonie
7558_02,Mars,True,F,55 Cancri e,13.0,False,0.0,Smon Fonie
7562_01,Mars,False,F,TRAPPIST-1e,18.0,False,649.0,
7564_01,Mars,False,F,TRAPPIST-1e,27.0,False,1444.0,Stax Knike
7566_01,Mars,False,D,TRAPPIST-1e,27.0,False,3084.0,Halleth Curewhead
7570_01,Europa,False,B,TRAPPIST-1e,30.0,False,0.0,Aton Filerst
7570_02,Europa,False,B,TRAPPIST-1e,25.0,False,16359.0,Korneb Filerst
7571_01,Mars,False,D,TRAPPIST-1e,26.0,False,1182.0,Plat Pamca
7575_01,Mars,False,F,TRAPPIST-1e,20.0,False,761.0,Krisa Sweenez
7581_01,Earth,False,E,TRAPPIST-1e,52.0,False,8030.0,Dyonif Sageng
7582_01,Earth,True,G,TRAPPIST-1e,3.0,False,0.0,Gera Sancasey
7582_02,Earth,False,G,TRAPPIST-1e,6.0,False,0.0,Branca Sancasey
7582_03,Earth,False,G,TRAPPIST-1e,0.0,False,0.0,Geneen Sancasey
7582_04,Mars,False,F,TRAPPIST-1e,22.0,False,690.0,Nelly Sancasey
7582_05,Earth,True,G,TRAPPIST-1e,1.0,False,0.0,Iria Sancasey
7587_01,Mars,False,F,TRAPPIST-1e,44.0,False,729.0,Evan Workmans
7589_01,Earth,True,G,PSO J318.5-22,18.0,False,0.0,Sharie Greenez
7590_01,Mars,False,F,TRAPPIST-1e,20.0,False,1411.0,Ninaha Anthompson
7591_01,Earth,False,E,TRAPPIST-1e,29.0,False,1609.0,Karay Wolfernan
7591_02,Mars,False,F,TRAPPIST-1e,28.0,False,692.0,Guada Wolfernan
7593_01,Europa,True,A,55 Cancri e,39.0,False,0.0,Alpha Stersetery
7597_01,Earth,True,G,TRAPPIST-1e,11.0,False,0.0,Willey Thony
7597_02,Earth,True,G,PSO J318.5-22,2.0,False,0.0,
7597_03,Mars,False,F,TRAPPIST-1e,15.0,False,1550.0,Hollie Collinson
7597_04,Earth,True,G,TRAPPIST-1e,32.0,False,0.0,Fanna Fisherry
7597_05,Mars,False,F,PSO J318.5-22,15.0,False,2905.0,Luisy Thony
7597_06,Earth,False,G,TRAPPIST-1e,1.0,False,0.0,Darley Collinson
7597_07,Mars,False,F,TRAPPIST-1e,20.0,False,1345.0,Thondy Fisherry
7600_01,Europa,True,A,55 Cancri e,25.0,False,0.0,Mesath Gloginded
7600_02,Europa,False,A,TRAPPIST-1e,32.0,True,2771.0,Gorab Gloginded
7602_01,Earth,True,E,55 Cancri e,32.0,False,0.0,Canon Folumorly
7603_01,Mars,False,F,TRAPPIST-1e,18.0,False,1384.0,Bobbyn Cardners
7607_01,Mars,False,F,TRAPPIST-1e,49.0,False,1182.0,Hilly Coopezmaney
7610_01,Earth,False,G,55 Cancri e,2.0,False,0.0,Deany Spencervan
7610_02,Mars,False,F,TRAPPIST-1e,13.0,False,821.0,Joela Spencervan
7611_01,Mars,False,F,TRAPPIST-1e,28.0,False,1925.0,Bats Dun
7611_02,Mars,False,F,PSO J318.5-22,56.0,False,691.0,Guls Dun
7612_01,Mars,False,F,TRAPPIST-1e,27.0,False,1248.0,Ivanne Mckins
7612_02,Earth,True,G,TRAPPIST-1e,34.0,False,0.0,Ritany Mckins
7613_01,Europa,True,B,TRAPPIST-1e,28.0,False,0.0,Tauxon Aindlylid
7615_01,Earth,False,G,TRAPPIST-1e,31.0,False,1019.0,Rancy Weberton
7617_01,Mars,False,F,TRAPPIST-1e,24.0,False,85.0,Prah Pelte
7619_01,Earth,True,G,TRAPPIST-1e,8.0,False,0.0,Calvia Reidershley
7629_01,Earth,False,G,TRAPPIST-1e,20.0,False,3724.0,Deanny Buchansen
7629_02,Mars,False,F,PSO J318.5-22,63.0,False,1738.0,Naomin Buchansen
7629_03,Earth,False,G,55 Cancri e,0.0,False,0.0,Bryany Buchansen
7636_01,Earth,False,E,TRAPPIST-1e,13.0,False,1609.0,Reney Davens
7637_01,Mars,False,F,TRAPPIST-1e,1.0,False,0.0,Minnys Wist
7637_02,Mars,False,F,TRAPPIST-1e,13.0,False,2764.0,Naros Staf
7637_03,Mars,False,F,TRAPPIST-1e,2.0,False,0.0,Supce Wist
7638_01,Earth,True,G,TRAPPIST-1e,18.0,False,0.0,Kenda Popelacruz
7642_01,Mars,True,F,TRAPPIST-1e,30.0,False,0.0,Quites Tre
7645_01,Europa,True,B,55 Cancri e,35.0,False,0.0,Aske Bagetvable
7648_01,Mars,False,F,55 Cancri e,28.0,False,1171.0,Anack Sutte
7651_01,Mars,True,F,TRAPPIST-1e,28.0,False,0.0,Hoce Ropie
7653_01,Earth,False,G,TRAPPIST-1e,48.0,False,909.0,Candy Yanton
7654_01,Europa,True,C,TRAPPIST-1e,34.0,False,0.0,Meropus Gealter
7655_01,Mars,False,F,TRAPPIST-1e,16.0,False,1001.0,Karard Shawforden
7657_01,Mars,False,F,PSO J318.5-22,24.0,False,1411.0,Kendy Romez
7658_01,Europa,False,B,TRAPPIST-1e,53.0,False,3426.0,Hadiram Supred
7659_01,Mars,False,F,TRAPPIST-1e,24.0,False,891.0,Rickie Conleydenan
7662_01,Mars,True,F,TRAPPIST-1e,32.0,False,0.0,Allota Erry
7663_01,Earth,True,G,55 Cancri e,15.0,False,0.0,Wine Barris
7664_01,Earth,False,G,PSO J318.5-22,24.0,False,506.0,Wen Mondalley
7668_01,Mars,False,F,TRAPPIST-1e,35.0,False,4555.0,Rankie Hubbarnett
7672_01,Europa,False,C,TRAPPIST-1e,42.0,False,14180.0,Matan Valing
7673_01,Mars,False,F,PSO J318.5-22,18.0,False,587.0,
7674_01,Mars,False,F,TRAPPIST-1e,15.0,False,947.0,Mela Mondsey
7675_01,Mars,False,F,TRAPPIST-1e,37.0,False,1693.0,Yogark Snoaf
7681_01,Earth,True,E,TRAPPIST-1e,35.0,False,0.0,Appers Upead
7685_01,Earth,True,G,TRAPPIST-1e,34.0,False,0.0,Ren Patteraley
7686_01,Earth,True,G,55 Cancri e,21.0,False,0.0,Branca Barnoldeney
7695_01,Mars,False,F,TRAPPIST-1e,14.0,False,1077.0,Fany Carvis
7701_01,Mars,False,F,TRAPPIST-1e,16.0,False,1760.0,Eggies Opité
7704_01,Mars,False,F,55 Cancri e,23.0,False,2044.0,Ianne Mcgoway
7706_01,Europa,False,C,TRAPPIST-1e,53.0,False,3252.0,Canon Clindy
7718_01,Europa,True,B,TRAPPIST-1e,18.0,False,0.0,Tachbah Hontichre
7722_01,Mars,False,F,TRAPPIST-1e,16.0,False,1139.0,Brinez Simpsonks
7725_01,Mars,True,D,TRAPPIST-1e,34.0,False,0.0,Elebola Batonsufft
7726_01,Earth,True,G,TRAPPIST-1e,13.0,False,0.0,Helly Belley
7730_01,Mars,False,F,PSO J318.5-22,25.0,False,587.0,Jeanie Gibbsonton
7732_01,Mars,False,,TRAPPIST-1e,43.0,False,788.0,Sandie Thorney
7733_01,Mars,False,F,TRAPPIST-1e,39.0,False,1119.0,Backse Hacle
7734_01,Mars,False,F,55 Cancri e,19.0,False,693.0,Thel Krampbelles
7735_01,Mars,False,F,TRAPPIST-1e,21.0,False,1288.0,Rhex Fine
7737_01,Earth,True,G,TRAPPIST-1e,20.0,False,0.0,Maura Howence
7740_01,Mars,False,F,PSO J318.5-22,16.0,False,672.0,Viviay Daughessey
7740_02,Earth,False,G,TRAPPIST-1e,9.0,False,0.0,Bonne Daughessey
7745_01,Mars,False,F,TRAPPIST-1e,18.0,False,803.0,Alfrey Kinson
7750_01,Mars,False,F,55 Cancri e,23.0,False,743.0,Pamont Mirandry
7756_01,Mars,False,F,TRAPPIST-1e,36.0,False,2151.0,Jimmya Jacostaffey
7758_01,Mars,False,F,TRAPPIST-1e,30.0,False,724.0,Carry Mcdon
7759_01,Mars,False,F,TRAPPIST-1e,46.0,False,729.0,Idarry Pugherman
7762_01,Earth,False,E,TRAPPIST-1e,22.0,False,789.0,Paulas Blandez
7765_01,Earth,True,G,TRAPPIST-1e,1.0,False,0.0,Alvira Mejiamsey
7765_02,Earth,True,G,TRAPPIST-1e,21.0,False,0.0,Maura Mejiamsey
7765_03,Earth,True,G,TRAPPIST-1e,24.0,False,0.0,Sus Mejiamsey
7766_01,Earth,False,G,TRAPPIST-1e,51.0,False,706.0,Jodyn Pearsalason
7772_01,Earth,True,G,TRAPPIST-1e,26.0,False,0.0,Vanley Josey
7779_01,Europa,False,A,55 Cancri e,35.0,False,4306.0,Anchira Hoorbaring
7781_01,Earth,False,G,PSO J318.5-22,22.0,False,689.0,Stanya Kiddley
7792_01,Europa,True,B,55 Cancri e,30.0,False,0.0,Sadalm Unsible
7792_02,Europa,True,B,TRAPPIST-1e,28.0,False,0.0,Pulchib Unsible
7792_03,Europa,True,B,55 Cancri e,33.0,False,0.0,Almelik Presectle
7792_04,Europa,False,B,TRAPPIST-1e,56.0,False,2689.0,Medib Presectle
7792_05,Europa,True,B,55 Cancri e,32.0,False,0.0,Diphah Presectle
7794_01,Earth,False,E,TRAPPIST-1e,39.0,False,1173.0,Newtch Meau
7795_01,Mars,False,F,TRAPPIST-1e,25.0,False,1108.0,Jorgie Dickley
7795_02,Earth,False,E,TRAPPIST-1e,25.0,False,983.0,Wayney Dickley
7796_01,Earth,False,G,TRAPPIST-1e,34.0,False,882.0,Raceky Mirezavis
7798_01,Earth,False,E,TRAPPIST-1e,26.0,False,379.0,Maen Burchard
7798_02,Mars,False,F,55 Cancri e,18.0,False,1446.0,Jillie Burchard
7799_01,Earth,False,G,TRAPPIST-1e,18.0,False,809.0,Ellie Vincenton
7804_01,Mars,False,,TRAPPIST-1e,23.0,False,3254.0,Eliana Beckerson
7807_01,Earth,True,G,PSO J318.5-22,21.0,False,0.0,Veremy Blancoy
7811_01,Earth,True,E,TRAPPIST-1e,47.0,False,0.0,Skix Pore
7814_01,Mars,False,F,TRAPPIST-1e,18.0,False,731.0,Frandy Mcfaddoxter
7817_01,Mars,False,F,TRAPPIST-1e,43.0,False,971.0,Jodia Hamberterry
7819_01,Earth,True,G,TRAPPIST-1e,18.0,False,0.0,Elody Estein
7822_01,Europa,False,C,TRAPPIST-1e,25.0,False,2638.0,Alinan Prighty
7823_01,Earth,True,G,55 Cancri e,30.0,False,0.0,Idace Fredersend
7825_01,Mars,False,F,TRAPPIST-1e,21.0,False,2688.0,Apix Bine
7825_02,Mars,False,F,TRAPPIST-1e,24.0,False,1990.0,Puffal Bine
7825_03,Mars,False,F,55 Cancri e,20.0,False,1485.0,Berios Bine
7826_01,Europa,True,B,55 Cancri e,30.0,False,0.0,Enifark Timpeed
7827_01,Europa,True,B,TRAPPIST-1e,58.0,False,0.0,Acceleb Mormonized
7836_01,Mars,False,F,PSO J318.5-22,36.0,False,2614.0,Judya Hermanapp
7838_01,Europa,True,C,TRAPPIST-1e,27.0,False,0.0,Alyadum Disheract
7844_01,Europa,False,B,TRAPPIST-1e,33.0,True,4347.0,Zibaham Missefle
7846_01,Europa,False,B,TRAPPIST-1e,55.0,False,10087.0,Chard Bradissive
7846_02,Europa,True,B,55 Cancri e,24.0,False,0.0,Caiamin Bradissive
7854_01,Earth,False,G,55 Cancri e,17.0,False,0.0,Melara Mcguirez
7855_01,Earth,False,E,TRAPPIST-1e,19.0,False,905.0,Shawne Gallard
7857_01,Earth,True,G,PSO J318.5-22,25.0,False,0.0,Ricard Gordond
7860_01,Earth,False,E,TRAPPIST-1e,22.0,False,790.0,Lyde Pottonalden
7862_01,Earth,True,G,TRAPPIST-1e,16.0,False,0.0,Milda Delazarson
7867_01,Mars,False,F,TRAPPIST-1e,36.0,False,871.0,Gretty Domington
7869_01,Mars,False,F,TRAPPIST-1e,40.0,False,689.0,Ernice Hammons
7874_01,Mars,False,F,TRAPPIST-1e,21.0,False,1029.0,Karena Oneidson
7874_02,Earth,False,E,55 Cancri e,24.0,False,640.0,Ale Oneidson
7876_01,Earth,False,E,TRAPPIST-1e,26.0,False,0.0,Graisp Sacre
7880_01,Europa,True,A,TRAPPIST-1e,30.0,False,0.0,Chelik Conale
7880_02,Europa,False,A,55 Cancri e,27.0,False,2566.0,Scelava Monpreery
7887_01,Earth,True,G,TRAPPIST-1e,24.0,False,0.0,Hughy Morrows
7893_01,Europa,True,C,TRAPPIST-1e,23.0,False,0.0,Chamak Polksy
7893_02,Europa,True,C,55 Cancri e,55.0,False,0.0,Phacton Polksy
7893_03,Europa,True,C,55 Cancri e,47.0,False,0.0,Matark Polksy
7893_04,Europa,True,C,55 Cancri e,31.0,False,0.0,Gorabba Polksy
7893_05,Europa,True,C,TRAPPIST-1e,40.0,False,0.0,Mothab Polksy
7896_01,Mars,False,F,TRAPPIST-1e,19.0,False,1270.0,Bobbyn Baxterson
7898_01,Mars,False,F,TRAPPIST-1e,18.0,False,804.0,Lonna Lambles
7900_01,Mars,False,F,55 Cancri e,48.0,False,648.0,Murie Clayson
7906_01,Earth,False,G,TRAPPIST-1e,15.0,False,919.0,Elly Whitakers
7909_01,Mars,False,F,TRAPPIST-1e,47.0,False,717.0,Thel Flynnis
7909_02,Earth,True,E,TRAPPIST-1e,21.0,False,1620.0,Eilace Flynnis
7911_01,Earth,True,G,TRAPPIST-1e,18.0,False,0.0,Fayey Holcompton
7912_01,Earth,False,E,TRAPPIST-1e,20.0,False,1521.0,Gwenda Fryersonis
7915_01,Earth,True,E,TRAPPIST-1e,20.0,False,0.0,Dilk Ecart
7915_02,Mars,False,,TRAPPIST-1e,19.0,False,1883.0,Orz Ecart
7915_03,Earth,True,E,TRAPPIST-1e,22.0,False,0.0,Alspil Ecart
7917_01,Earth,True,G,TRAPPIST-1e,16.0,False,79.0,Guadae Carterson
7921_01,Mars,False,F,TRAPPIST-1e,26.0,False,1157.0,Lops Berte
7921_02,Earth,False,E,TRAPPIST-1e,27.0,False,1048.0,Cinst Berte
7923_01,Mars,False,F,55 Cancri e,17.0,False,687.0,Heremy Wilderssen
7925_01,Mars,False,F,TRAPPIST-1e,24.0,False,1031.0,Elanie Thorney
7927_01,Earth,True,G,PSO J318.5-22,55.0,False,0.0,Sall Bertsontry
7927_02,Earth,True,G,TRAPPIST-1e,7.0,False,0.0,Dian Bertsontry
7927_03,Earth,False,G,TRAPPIST-1e,26.0,False,0.0,Rayley Bertsontry
7928_01,Earth,False,G,TRAPPIST-1e,29.0,False,609.0,Mayne Kramosley
7931_01,Earth,False,E,55 Cancri e,31.0,False,698.0,Raque Sykess
7932_01,Earth,False,G,TRAPPIST-1e,44.0,False,933.0,Shelle Hahnstoneal
7933_01,Mars,False,F,TRAPPIST-1e,26.0,False,2619.0,Tos Kra
7934_01,Mars,False,F,TRAPPIST-1e,3.0,False,0.0,Razzle Mith
7934_02,Mars,True,F,TRAPPIST-1e,21.0,False,0.0,
7934_03,Mars,False,F,55 Cancri e,0.0,False,0.0,
7938_01,Earth,False,G,55 Cancri e,40.0,False,4928.0,Charly Andackson
7942_01,Earth,False,E,TRAPPIST-1e,25.0,False,1620.0,Janne Hales
7942_02,Mars,False,,TRAPPIST-1e,2.0,False,0.0,Ralda Hales
7948_01,Mars,False,,TRAPPIST-1e,28.0,False,756.0,Elinda Flynner
7951_01,Europa,True,B,55 Cancri e,14.0,False,0.0,Beneba Covere
7953_01,Mars,False,F,TRAPPIST-1e,30.0,False,1099.0,
7956_01,Earth,False,G,TRAPPIST-1e,21.0,False,620.0,
7959_01,Mars,False,F,55 Cancri e,30.0,False,1290.0,Hene Daughttley
7961_01,Mars,False,D,TRAPPIST-1e,39.0,False,2384.0,Quants Burle
7963_01,Mars,False,F,TRAPPIST-1e,43.0,False,2174.0,Denis Charpelaney
7963_02,Mars,False,F,TRAPPIST-1e,22.0,False,631.0,Rankie Charpelaney
7963_03,Earth,True,G,55 Cancri e,18.0,False,0.0,Craine Charpelaney
7964_01,Mars,True,F,TRAPPIST-1e,35.0,False,0.0,Weaffs Buche
7965_01,Earth,True,G,TRAPPIST-1e,21.0,False,0.0,Jayne Bradlerson
7966_01,Earth,False,E,TRAPPIST-1e,23.0,False,787.0,Veroy Bryangton
7969_01,Earth,True,G,55 Cancri e,15.0,False,0.0,Evane Vincenton
7971_01,Europa,True,B,55 Cancri e,37.0,False,0.0,Mediton Gealter
7971_02,Europa,False,B,55 Cancri e,58.0,False,3933.0,Keided Gealter
7975_01,Mars,True,F,TRAPPIST-1e,26.0,False,0.0,Stchex Cone
7977_01,Earth,False,E,TRAPPIST-1e,21.0,False,0.0,Toat Fisty
7978_01,Earth,False,G,TRAPPIST-1e,0.0,False,0.0,Hilip Mirezavis
7978_02,Mars,False,F,TRAPPIST-1e,15.0,False,968.0,Caseya Mirezavis
7979_01,Mars,False,D,TRAPPIST-1e,38.0,False,2383.0,Hocops Sincy
7980_01,Mars,False,F,TRAPPIST-1e,26.0,False,1574.0,Colal Jaff
7991_01,Europa,False,C,TRAPPIST-1e,47.0,False,5019.0,Photope Fembly
7991_02,Europa,False,C,55 Cancri e,26.0,False,3378.0,Scharab Fembly
7991_03,Europa,True,C,55 Cancri e,56.0,False,0.0,Wasath Fembly
7991_04,Europa,True,C,TRAPPIST-1e,18.0,False,0.0,Tarmus Fembly
7992_01,Mars,False,F,TRAPPIST-1e,21.0,False,3232.0,Joycey Bryants
7997_01,Earth,True,G,PSO J318.5-22,18.0,False,0.0,Teryla Byerry
7998_01,Europa,False,C,TRAPPIST-1e,44.0,False,4444.0,Minkark Valousead
7998_02,Europa,True,C,PSO J318.5-22,39.0,False,0.0,Alrair Valousead
7998_03,Europa,True,C,55 Cancri e,54.0,False,0.0,Halleth Valousead
7998_04,Europa,True,C,55 Cancri e,23.0,False,0.0,Izarki Valousead
8001_01,Europa,False,B,TRAPPIST-1e,26.0,False,1587.0,Tachib Ganemonal
8002_01,Mars,False,F,TRAPPIST-1e,22.0,False,898.0,Lulard Andackson
8008_01,Mars,False,F,TRAPPIST-1e,25.0,False,829.0,Rence Wooterston
8009_01,Earth,True,G,PSO J318.5-22,49.0,False,0.0,Eriana Flowensley
8011_01,Earth,True,E,TRAPPIST-1e,46.0,False,0.0,Man Sty
8013_01,Earth,False,E,TRAPPIST-1e,17.0,False,788.0,Rankie Harmond
8017_01,Earth,False,G,TRAPPIST-1e,23.0,False,809.0,Kylen Rocknight
8022_01,Earth,False,G,TRAPPIST-1e,18.0,False,531.0,Derina Connon
8028_01,Mars,False,F,TRAPPIST-1e,23.0,False,585.0,Bertle Boyersons
8033_01,Earth,False,E,TRAPPIST-1e,38.0,False,1625.0,Delody Davens
8039_01,Europa,False,C,TRAPPIST-1e,32.0,False,3335.0,Kabiak Invebodene
8039_02,Europa,True,B,TRAPPIST-1e,18.0,False,0.0,Sulaos Invebodene
8040_01,Earth,True,E,TRAPPIST-1e,24.0,False,649.0,Wat Shcad
8041_01,Europa,False,B,TRAPPIST-1e,37.0,False,2694.0,Bahyon Stubtlarle
8041_02,Europa,True,B,55 Cancri e,41.0,False,0.0,
8044_01,Mars,True,D,TRAPPIST-1e,31.0,False,0.0,Nasliak Sedece
8045_01,Mars,False,F,TRAPPIST-1e,28.0,False,1935.0,Debora Loverceson
8047_01,Europa,True,B,55 Cancri e,40.0,False,0.0,Alzirk Trantermle
8048_01,Europa,False,B,TRAPPIST-1e,48.0,False,3652.0,Naoson Pernised
8051_01,Earth,True,G,55 Cancri e,41.0,False,0.0,Jeresa Hartley
8051_02,Earth,True,G,TRAPPIST-1e,36.0,False,0.0,Gera Hartley
8061_01,Earth,False,G,TRAPPIST-1e,11.0,False,1.0,Perryl Horndley
8061_02,Mars,False,F,TRAPPIST-1e,19.0,False,724.0,Karena Horndley
8062_01,Earth,False,G,TRAPPIST-1e,20.0,False,720.0,Maen Shephendry
8065_01,Mars,False,F,TRAPPIST-1e,29.0,False,1125.0,Jandy Fielson
8070_01,Mars,False,D,TRAPPIST-1e,26.0,False,2384.0,Chones Flart
8073_01,Earth,True,G,TRAPPIST-1e,24.0,False,0.0,Eddiey Davens
8074_01,Earth,False,G,TRAPPIST-1e,26.0,False,751.0,Irmark Harmontry
8080_01,Mars,False,D,TRAPPIST-1e,28.0,False,2729.0,Smonch Coune
8090_01,Earth,True,G,TRAPPIST-1e,13.0,False,0.0,Guadae Dyers
8093_01,Earth,False,E,TRAPPIST-1e,26.0,False,788.0,Leria Dickman
8095_01,Mars,False,F,PSO J318.5-22,19.0,False,572.0,Elaney Mclardson
8096_01,Mars,True,F,TRAPPIST-1e,32.0,False,0.0,Varz Docke
8099_01,Earth,True,G,55 Cancri e,23.0,False,0.0,Celis Sweett
8100_01,Earth,False,E,TRAPPIST-1e,18.0,False,719.0,Louisa Kellynn
8101_01,Mars,True,F,TRAPPIST-1e,25.0,False,0.0,Froops Sione
8104_01,Mars,False,F,PSO J318.5-22,19.0,False,1183.0,Luise Rosalanenn
8109_01,Mars,False,F,55 Cancri e,24.0,False,579.0,Arl Baxterson
8110_01,Mars,False,F,TRAPPIST-1e,29.0,False,722.0,Cowl Conie
8111_01,Earth,True,G,TRAPPIST-1e,43.0,False,0.0,Nance Byerton
8113_01,Earth,True,G,PSO J318.5-22,3.0,False,0.0,Coreen Castannison
8113_02,Earth,False,G,55 Cancri e,4.0,False,0.0,Ianya Castannison
8113_03,Earth,False,G,TRAPPIST-1e,2.0,False,0.0,
8113_04,Earth,False,E,TRAPPIST-1e,24.0,False,660.0,Roydo Castannison
